size,type,time,freq_before_hz,freq_after_hz,level,peak_memory_mb
7,seq,0.000000,2094949940,2094950376,0,1.78906
7,par,0.000355,2094950111,2094950224,1,1.83203
7,par,0.000578,2094950077,2094949478,2,2.74609
7,par,0.001682,2094950019,2094950013,3,2.89453
7,par,0.001516,2094949967,2094950348,4,4.78906
7,par,0.001425,2094950115,2094949920,5,4.85156
7,par,0.001858,2094949894,2094949615,6,2.8125
7,par,0.001866,2094950038,2094950068,7,4.84766
7,par,0.001492,2094950231,2094949938,8,2.78125
7,par,0.001804,2094950030,2094950139,9,2.85938
7,par,0.001561,2094950119,2094949992,10,2.85156
7,built,0.000001,2094950212,2094950192,0,1.72656
7,seq,0.000000,2094949947,2094950305,0,1.75391
7,par,0.000353,2094950113,2094950355,1,4.85156
7,par,0.001070,2094949660,2094950111,2,2.03516
7,par,0.001679,2094949872,2094949212,3,6.72266
7,par,0.001268,2094950126,2094949981,4,2.89453
7,par,0.001754,2094949432,2094950244,5,4.87109
7,par,0.001342,2094950222,2094950112,6,2.85547
7,par,0.001290,2094949843,2094948467,7,2.91016
7,par,0.002277,2094949375,2094950240,8,4.85547
7,par,0.001825,2094949881,2094949675,9,2.91406
7,par,0.001775,2094950218,2094950049,10,4.72656
7,built,0.000001,2094949783,2094950124,0,1.66406
7,seq,0.000001,2094950104,2094950171,0,1.72656
7,par,0.000357,2094950148,2094950390,1,1.83203
7,par,0.001049,2094950161,2094950381,2,2.8125
7,par,0.001045,2094950182,2094950294,3,2.84766
7,par,0.001249,2094950178,2094950240,4,2.80859
7,par,0.001414,2094949683,2094949766,5,2.73438
7,par,0.001468,2094950086,2094950212,6,2.73047
7,par,0.001363,2094949935,2094949628,7,4.85156
7,par,0.001205,2094950010,2094950219,8,2.89453
7,par,0.001304,2094950080,2094950229,9,2.80859
7,par,0.001672,2094950057,2094949318,10,2.76562
7,built,0.000001,2094949954,2094950430,0,1.79688
7,seq,0.000000,2094949989,2094950316,0,1.85938
7,par,0.000354,2094949723,2094950213,1,1.97266
7,par,0.001092,2094950140,2094950247,2,2.87109
7,par,0.001082,2094949919,2094950202,3,2.84766
7,par,0.001911,2094950098,2094949418,4,2.78906
7,par,0.001677,2094950117,2094950249,5,2.74609
7,par,0.001751,2094950148,2094949928,6,2.85156
7,par,0.001672,2094949613,2094949859,7,2.83203
7,par,0.001401,2094950164,2094949672,8,4.89062
7,par,0.001799,2094949979,2094949774,9,4.75
7,par,0.001510,2094950197,2094949812,10,2.87109
7,built,0.000001,2094950140,2094950384,0,1.71484
400000,seq,0.029865,2094950352,2094950162,0,7.20703
400000,par,0.026301,2094949957,2094950203,1,7.48438
400000,par,0.027358,2094950051,2094949976,2,9.5
400000,par,0.019483,2094949495,2094949875,3,9.50781
400000,par,0.016162,2094949010,2094949803,4,9.54297
400000,par,0.013601,2094949874,2094950117,5,19.5312
400000,par,0.015381,2094950120,2094949565,6,33.4883
400000,par,0.021802,2094949766,2094949736,7,33.5117
400000,par,0.039976,2094949911,2094949777,8,105.555
400000,par,0.104158,2094950122,2094949781,9,111.473
400000,par,0.397854,2094949973,2094949974,10,359.668
400000,built,0.054588,2094950212,2094950127,0,10.5703
400000,seq,0.029900,2094950138,2094950159,0,7.20703
400000,par,0.026246,2094950094,2094950104,1,7.48438
400000,par,0.026982,2094949954,2094949864,2,7.875
400000,par,0.018563,2094950018,2094949584,3,11.5195
400000,par,0.016224,2094949245,2094949862,4,13.4258
400000,par,0.014551,2094949921,2094949697,5,19.4414
400000,par,0.020010,2094950251,2094949317,6,27.4648
400000,par,0.033733,2094949741,2094949987,7,32.0078
400000,par,0.044937,2094950273,2094949893,8,69.4883
400000,par,0.110386,2094950134,2094949985,9,87.5352
400000,par,0.803629,2094950067,2094949915,10,131.363
400000,built,0.053887,2094950085,2094950062,0,10.6406
400000,seq,0.029869,2094950122,2094949887,0,7.22656
400000,par,0.025851,2094950137,2094949697,1,11.4609
400000,par,0.026633,2094949905,2094950135,2,9.43359
400000,par,0.018639,2094950163,2094950076,3,11.5273
400000,par,0.015397,2094949882,2094950222,4,15.5234
400000,par,0.014172,2094949669,2094949702,5,13.4609
400000,par,0.017334,2094949897,2094949620,6,27.4297
400000,par,0.029445,2094949921,2094949468,7,61.4531
400000,par,0.047618,2094950133,2094946280,8,53.8164
400000,par,0.097494,2094950038,2094949914,9,137.496
400000,par,0.224252,2094949812,2094949177,10,179.465
400000,built,0.053888,2094949866,2094950251,0,10.6367
400000,seq,0.029839,2094949782,2094949712,0,7.20703
400000,par,0.026232,2094949931,2094949959,1,7.46094
400000,par,0.026556,2094950003,2094949836,2,7.86719
400000,par,0.019948,2094949913,2094950093,3,9.50391
400000,par,0.015777,2094949847,2094949658,4,13.4688
400000,par,0.013702,2094950130,2094949964,5,13.4688
400000,par,0.014261,2094950016,2094950051,6,21.5273
400000,par,0.035993,2094949773,2094949462,7,61.4922
400000,par,0.044656,2094950301,2094949944,8,63.5703
400000,par,0.092301,2094949989,2094949951,9,149.492
400000,par,0.118613,2094949878,2094949968,10,267.566
400000,built,0.054577,2094950163,2094950132,0,10.6523
400000,seq,0.029841,2094950134,2094950413,0,7.25781
400000,par,0.026285,2094950038,2094949924,1,7.48438
400000,par,0.026758,2094949775,2094949804,2,9.51562
400000,par,0.018902,2094949765,2094950131,3,9.53906
400000,par,0.015826,2094950035,2094949947,4,13.4883
400000,par,0.013084,2094949752,2094950260,5,19.4805
400000,par,0.017706,2094949548,2094949189,6,23.4883
400000,par,0.023402,2094949867,2094950307,7,51.4688
400000,par,0.043012,2094950098,2094946806,8,55.5469
400000,par,0.168419,2094948868,2094947359,9,94.6484
400000,par,0.170833,2094950132,2094949985,10,110.523
400000,built,0.053897,2094949876,2094949669,0,10.5859
450000,seq,0.034086,2094950149,2094950294,0,8.03125
450000,par,0.020928,2094950144,2094949950,1,8.19141
450000,par,0.018696,2094950211,2094950011,2,10.1719
450000,par,0.016376,2094949883,2094950112,3,12.2578
450000,par,0.012625,2094949723,2094949875,4,14.2695
450000,par,0.013925,2094949755,2094949697,5,14.2773
450000,par,0.015737,2094949422,2094949809,6,28.2539
450000,par,0.027445,2094949678,2094949263,7,24.7812
450000,par,0.060819,2094950224,2094949962,8,52.2188
450000,par,0.072443,2094949453,2094950072,9,92.2891
450000,par,0.148815,2094947009,2094950119,10,107.199
450000,built,0.061918,2094949881,2094949884,0,11.707
450000,seq,0.034121,2094949848,2094950295,0,8.03125
450000,par,0.020808,2094950171,2094950118,1,8.19922
450000,par,0.019371,2094950203,2094950230,2,10.2578
450000,par,0.016295,2094949704,2094949975,3,10.1719
450000,par,0.013538,2094950022,2094950057,4,12.1445
450000,par,0.013333,2094950220,2094950068,5,16.2539
450000,par,0.015605,2094950120,2094949270,6,16.4492
450000,par,0.026855,2094950147,2094949300,7,66.2422
450000,par,0.041908,2094949869,2094949260,8,116.246
450000,par,0.081738,2094950147,2094949754,9,65.6758
450000,par,0.137220,2094949112,2094950100,10,112.301
450000,built,0.061495,2094949716,2094950213,0,11.8164
450000,seq,0.034081,2094950157,2094950068,0,7.92188
450000,par,0.020782,2094950088,2094949680,1,8.23438
450000,par,0.019013,2094949350,2094949287,2,8.57812
450000,par,0.016821,2094949848,2094950002,3,10.2148
450000,par,0.013357,2094949812,2094949792,4,14.3086
450000,par,0.013467,2094950055,2094949815,5,18.3398
450000,par,0.017911,2094950151,2094949974,6,22.207
450000,par,0.031927,2094949971,2094949665,7,26.2461
450000,par,0.050906,2094949702,2094949632,8,50.9805
450000,par,0.089200,2094949821,2094949998,9,47.9297
450000,par,0.151717,2094949997,2094950103,10,53.3594
450000,built,0.061526,2094949989,2094950200,0,11.6094
450000,seq,0.034098,2094949965,2094950214,0,7.92188
450000,par,0.021147,2094949838,2094950087,1,8.26172
450000,par,0.018770,2094949771,2094949885,2,10.1797
450000,par,0.016508,2094949267,2094948956,3,10.207
450000,par,0.012772,2094950236,2094950198,4,12.2695
450000,par,0.013230,2094949880,2094950116,5,14.4258
450000,par,0.016822,2094949984,2094949841,6,20.25
450000,par,0.030390,2094950064,2094949531,7,70.1797
450000,par,0.042254,2094949971,2094949724,8,52.3516
450000,par,0.073606,2094950063,2094949802,9,53.6406
450000,par,0.118952,2094949874,2094949659,10,117.828
450000,built,0.061452,2094949995,2094950043,0,11.5547
450000,seq,0.034092,2094949848,2094950102,0,7.95312
450000,par,0.020964,2094950029,2094949990,1,8.27734
450000,par,0.019161,2094948742,2094949744,2,8.71875
450000,par,0.015942,2094949975,2094950116,3,10.1992
450000,par,0.013317,2094950061,2094949812,4,14.2266
450000,par,0.014011,2094948586,2094949549,5,16.3203
450000,par,0.016167,2094950123,2094949048,6,22.3242
450000,par,0.026912,2094950003,2094950081,7,34.2578
450000,par,0.041024,2094949779,2094949972,8,72.2461
450000,par,0.209919,2094950143,2094949773,9,61.1406
450000,par,0.281334,2094949662,2094949930,10,94.8828
450000,built,0.063174,2094950242,2094949848,0,11.5547
250000,seq,0.017863,2094949954,2094950287,0,4.96875
250000,par,0.012777,2094950094,2094949782,1,5.21094
250000,par,0.009909,2094950016,2094949526,2,7.24219
250000,par,0.010457,2094949961,2094949947,3,9.21484
250000,par,0.010470,2094949293,2094949564,4,11.2031
250000,par,0.010730,2094950105,2094949789,5,17.207
250000,par,0.012108,2094949680,2094949302,6,39.1641
250000,par,0.039410,2094949996,2094949946,7,67.2305
250000,par,0.070448,2094949994,2094950074,8,77.1953
250000,par,0.106515,2094950147,2094950212,9,273.211
250000,par,0.958306,2094950161,2094950111,10,215.145
250000,built,0.032937,2094950013,2094949539,0,7.10547
250000,seq,0.017863,2094949837,2094950233,0,4.96094
250000,par,0.012739,2094949942,2094950223,1,5.23438
250000,par,0.010576,2094950102,2094950162,2,7.19531
250000,par,0.010679,2094949856,2094950002,3,7.24219
250000,par,0.008969,2094949987,2094949756,4,11.25
250000,par,0.012151,2094950143,2094949691,5,15.1992
250000,par,0.014799,2094949888,2094949932,6,37.1562
250000,par,0.027304,2094950159,2094949865,7,57.2227
250000,par,0.064973,2094950187,2094950093,8,103.242
250000,par,0.099210,2094949978,2094949871,9,89.832
250000,par,0.403668,2094950225,2094949835,10,299.117
250000,built,0.032846,2094950168,2094950010,0,7.12109
250000,seq,0.017868,2094949584,2094949942,0,4.89062
250000,par,0.012987,2094950037,2094950140,1,5.17188
250000,par,0.009645,2094949722,2094950082,2,7.16016
250000,par,0.010812,2094950168,2094950205,3,9.24609
250000,par,0.009340,2094950022,2094949693,4,9.3125
250000,par,0.010714,2094949858,2094949885,5,17.2539
250000,par,0.016669,2094950113,2094949630,6,37.2305
250000,par,0.023504,2094949895,2094950052,7,69.1914
250000,par,0.051341,2094949341,2094949589,8,119.176
250000,par,0.113724,2094949895,2094950120,9,143.328
250000,par,1.159381,2094950022,2094950014,10,389.285
250000,built,0.032934,2094950134,2094949444,0,7.17578
250000,seq,0.017871,2094949621,2094948533,0,4.95703
250000,par,0.012904,2094949922,2094950158,1,5.12109
250000,par,0.009888,2094950016,2094948532,2,5.64844
250000,par,0.010208,2094949836,2094950245,3,7.26953
250000,par,0.008611,2094950090,2094949799,4,11.2891
250000,par,0.011637,2094949822,2094949573,5,21.2227
250000,par,0.015224,2094950108,2094949214,6,17.2109
250000,par,0.032731,2094950001,2094949835,7,69.1523
250000,par,0.066792,2094950071,2094949555,8,101.297
250000,par,0.118321,2094949869,2094949327,9,95.6641
250000,par,0.173261,2094950024,2094950058,10,161.289
250000,built,0.033080,2094949909,2094950534,0,7.09375
250000,seq,0.017851,2094949843,2094949917,0,4.94922
250000,par,0.012889,2094950005,2094950134,1,5.23047
250000,par,0.009998,2094950074,2094949965,2,5.58594
250000,par,0.010502,2094949866,2094950094,3,7.19531
250000,par,0.008612,2094949979,2094950223,4,11.2344
250000,par,0.011705,2094950163,2094949826,5,15.2305
250000,par,0.016277,2094949953,2094949842,6,41.1602
250000,par,0.027019,2094950169,2094949925,7,77.2266
250000,par,0.034803,2094950143,2094949456,8,77.1523
250000,par,0.112511,2094949937,2094949845,9,193.25
250000,par,0.274292,2094950046,2094949775,10,134.418
250000,built,0.033027,2094947254,2094950081,0,7.12109
70000,seq,0.004530,2094950072,2094950306,0,2.12109
70000,par,0.004083,2094950102,2094949556,1,2.44141
70000,par,0.003487,2094949847,2094950260,2,2.89453
70000,par,0.004588,2094949845,2094949650,3,4.39062
70000,par,0.005490,2094949909,2094949607,4,8.41797
70000,par,0.006914,2094950029,2094949904,5,18.3398
70000,par,0.015583,2094949856,2094949960,6,16.418
70000,par,0.025304,2094950091,2094949810,7,66.3828
70000,par,0.047932,2094949912,2094949942,8,138.32
70000,par,0.114989,2094949966,2094949952,9,114.34
70000,par,0.185572,2094949977,2094949966,10,168.672
70000,built,0.008352,2094948702,2094949534,0,2.96875
70000,seq,0.004523,2094949948,2094950245,0,2.19531
70000,par,0.004103,2094949279,2094949709,1,2.44922
70000,par,0.004396,2094950142,2094949722,2,4.40234
70000,par,0.004061,2094950029,2094950148,3,4.33594
70000,par,0.004480,2094949891,2094950102,4,8.39062
70000,par,0.008846,2094949880,2094949921,5,20.3203
70000,par,0.011954,2094950143,2094949959,6,18.4219
70000,par,0.030482,2094950035,2094949681,7,46.3828
70000,par,0.075025,2094950080,2094949921,8,126.371
70000,par,0.118535,2094950039,2094949941,9,63.7344
70000,par,0.184844,2094950009,2094950133,10,340.371
70000,built,0.008283,2094950022,2094949783,0,2.97266
70000,seq,0.004535,2094949977,2094950273,0,2.15234
70000,par,0.004088,2094949907,2094950081,1,2.48438
70000,par,0.003411,2094950137,2094949874,2,4.32812
70000,par,0.003770,2094950014,2094949687,3,6.34375
70000,par,0.005780,2094949929,2094949632,4,10.3633
70000,par,0.009329,2094948670,2094950029,5,14.3789
70000,par,0.015229,2094949826,2094950097,6,32.3906
70000,par,0.033497,2094949977,2094949941,7,74.375
70000,par,0.053907,2094949808,2094949814,8,130.359
70000,par,0.085656,2094950216,2094949954,9,65.7617
70000,par,0.638387,2094950105,2094949860,10,336.535
70000,built,0.008306,2094949742,2094949980,0,2.99609
70000,seq,0.004530,2094949947,2094950076,0,2.1875
70000,par,0.004107,2094949102,2094949942,1,2.4375
70000,par,0.004058,2094949496,2094949870,2,4.39844
70000,par,0.004280,2094949879,2094950101,3,4.375
70000,par,0.005242,2094949979,2094949025,4,10.3477
70000,par,0.008019,2094950120,2094949987,5,16.3789
70000,par,0.014520,2094950005,2094950165,6,34.3516
70000,par,0.023643,2094949932,2094949933,7,32.3477
70000,par,0.074813,2094949670,2094949247,8,134.363
70000,par,0.088959,2094949713,2094949504,9,188.488
70000,par,0.180548,2094950152,2094948819,10,192.422
70000,built,0.008328,2094949926,2094949977,0,2.92578
70000,seq,0.004532,2094949677,2094950255,0,2.25
70000,par,0.004167,2094949641,2094949871,1,2.48438
70000,par,0.003960,2094949991,2094949570,2,4.38672
70000,par,0.003672,2094950052,2094949579,3,4.375
70000,par,0.005774,2094950158,2094949757,4,10.418
70000,par,0.009031,2094950045,2094949960,5,18.4375
70000,par,0.014703,2094949922,2094947923,6,32.4258
70000,par,0.031774,2094950126,2094949835,7,64.3945
70000,par,0.038748,2094950005,2094950008,8,60.457
70000,par,0.167991,2094950030,2094949622,9,105.57
70000,par,0.185963,2094949881,2094950002,10,150.516
70000,built,0.008361,2094949877,2094950254,0,3.03516
3,seq,0.000000,2094949235,2094950384,0,1.78125
3,par,0.000361,2094949600,2094950238,1,1.83594
3,par,0.001267,2094950137,2094950154,2,2.76953
3,par,0.000511,2094950216,2094950308,3,2.76562
3,par,0.000541,2094949972,2094950307,4,2.86719
3,par,0.000537,2094950171,2094950326,5,2.82422
3,par,0.000536,2094950043,2094950249,6,2.80859
3,par,0.000868,2094950265,2094950328,7,2.87109
3,par,0.000779,2094950168,2094950336,8,1.95703
3,par,0.000876,2094950146,2094947560,9,2.80469
3,par,0.000580,2094950091,2094950240,10,2.80859
3,built,0.000001,2094950213,2094950236,0,1.73047
3,seq,0.000000,2094949988,2094950265,0,1.77734
3,par,0.000374,2094949288,2094950285,1,2.00781
3,par,0.000556,2094950165,2094949812,2,2.01953
3,par,0.000535,2094950227,2094950321,3,1.95312
3,par,0.001125,2094950225,2094950378,4,2.85156
3,par,0.000877,2094950079,2094950365,5,2.80469
3,par,0.000545,2094949844,2094950253,6,1.98438
3,par,0.000522,2094949726,2094950293,7,2.75
3,par,0.000833,2094950050,2094950234,8,1.95312
3,par,0.000887,2094950143,2094950234,9,1.94922
3,par,0.000890,2094950066,2094950300,10,1.98438
3,built,0.000001,2094950168,2094950510,0,1.78906
3,seq,0.000000,2094950159,2094950449,0,1.72656
3,par,0.000915,2094950161,2094950079,1,1.95312
3,par,0.000550,2094950143,2094950186,2,2.75391
3,par,0.000591,2094950102,2094949776,3,2.75
3,par,0.000823,2094950148,2094950242,4,2.8125
3,par,0.000864,2094950160,2094950270,5,1.96484
3,par,0.000545,2094950178,2094950239,6,2.74609
3,par,0.000810,2094949959,2094950364,7,2.82812
3,par,0.000540,2094950155,2094950306,8,2.75
3,par,0.000860,2094950158,2094950249,9,1.83984
3,par,0.000533,2094950128,2094950234,10,2.74609
3,built,0.000001,2094949920,2094950387,0,1.69531
3,seq,0.000001,2094949902,2094950443,0,1.80078
3,par,0.000376,2094950010,2094950274,1,1.96875
3,par,0.000947,2094949434,2094950061,2,1.97656
3,par,0.000874,2094950135,2094950246,3,1.84766
3,par,0.000565,2094950021,2094950277,4,2.80469
3,par,0.000571,2094950077,2094950226,5,1.94922
3,par,0.000544,2094950169,2094950205,6,2.87109
3,par,0.000881,2094949886,2094950265,7,1.98047
3,par,0.000899,2094949856,2094950218,8,2.82812
3,par,0.000849,2094950038,2094950251,9,2.80469
3,par,0.000535,2094949914,2094950410,10,2.85156
3,built,0.000000,2094949997,2094950384,0,1.71484
3,seq,0.000000,2094950123,2094950418,0,1.80078
3,par,0.000362,2094949782,2094950183,1,1.95312
3,par,0.001046,2094950190,2094950249,2,2.74219
3,par,0.001563,2094949851,2094949702,3,2.74609
3,par,0.000764,2094949779,2094950247,4,2.01953
3,par,0.000543,2094949959,2094950238,5,2.74609
3,par,0.000575,2094949987,2094950357,6,2.80469
3,par,0.000853,2094949866,2094950279,7,1.94922
3,par,0.001112,2094950125,2094950249,8,2.03125
3,par,0.000903,2094949641,2094950471,9,2.85156
3,par,0.000883,2094950245,2094950247,10,1.87891
3,built,0.000001,2094950218,2094950350,0,1.73828
8,seq,0.000000,2094949973,2094950365,0,1.78906
8,par,0.000360,2094950035,2094950289,1,2.01172
8,par,0.000998,2094950029,2094950361,2,2.80469
8,par,0.001722,2094949872,2094949870,3,2.81641
8,par,0.001204,2094950141,2094950262,4,2.78516
8,par,0.001774,2094949877,2094950073,5,4.85156
8,par,0.001727,2094950150,2094949960,6,4.76562
8,par,0.001424,2094949864,2094949933,7,4.85547
8,par,0.001296,2094949836,2094949979,8,4.85547
8,par,0.001884,2094950132,2094949716,9,4.81641
8,par,0.001828,2094950180,2094950077,10,4.79297
8,built,0.000001,2094950002,2094948328,0,1.79297
8,seq,0.000000,2094950169,2094950306,0,1.72266
8,par,0.000913,2094950142,2094950233,1,2.01172
8,par,0.000866,2094950146,2094950244,2,1.96484
8,par,0.001572,2094950145,2094949367,3,2.80859
8,par,0.002028,2094950269,2094949395,4,4.81641
8,par,0.001794,2094950017,2094950379,5,2.87109
8,par,0.001830,2094949882,2094949354,6,2.79297
8,par,0.001650,2094949826,2094949489,7,2.72656
8,par,0.001750,2094949462,2094950289,8,4.85156
8,par,0.001612,2094950101,2094950134,9,4.78906
8,par,0.002516,2094950154,2094949990,10,2.87109
8,built,0.000001,2094949762,2094950332,0,1.72266
8,seq,0.000000,2094950174,2094950298,0,1.85156
8,par,0.000827,2094949824,2094950195,1,2.01562
8,par,0.000546,2094950065,2094950176,2,2.89453
8,par,0.001224,2094950389,2094950276,3,2.90625
8,par,0.002006,2094950153,2094949314,4,2.80859
8,par,0.001637,2094950075,2094950232,5,2.82812
8,par,0.001694,2094950077,2094950205,6,4.78906
8,par,0.001898,2094949677,2094949466,7,2.87109
8,par,0.001750,2094949726,2094950239,8,4.72656
8,par,0.001373,2094950173,2094950131,9,2.85938
8,par,0.001905,2094949676,2094949998,10,4.78906
8,built,0.000001,2094950087,2094950431,0,1.74219
8,seq,0.000000,2094949823,2094950095,0,1.8125
8,par,0.000358,2094950145,2094950365,1,1.94922
8,par,0.000548,2094950043,2094950236,2,2.87109
8,par,0.001111,2094950206,2094950330,3,2.87109
8,par,0.001926,2094949923,2094949705,4,4.79297
8,par,0.001714,2094950062,2094950135,5,4.85547
8,par,0.001567,2094949113,2094949850,6,4.85156
8,par,0.001778,2094949942,2094950323,7,4.72656
8,par,0.001618,2094949779,2094950194,8,2.79297
8,par,0.001480,2094950118,2094949937,9,4.73047
8,par,0.001350,2094949329,2094949407,10,4.72656
8,built,0.000001,2094950033,2094950241,0,1.66797
8,seq,0.000001,2094950092,2094950456,0,1.77734
8,par,0.000345,2094950092,2094950277,1,1.95312
8,par,0.001058,2094950081,2094950401,2,2.82812
8,par,0.001069,2094950185,2094950221,3,2.73047
8,par,0.001964,2094950198,2094949477,4,2.80859
8,par,0.001795,2094949790,2094949801,5,4.79297
8,par,0.001705,2094950190,2094950226,6,2.91406
8,par,0.001814,2094950147,2094949701,7,2.84375
8,par,0.001779,2094949825,2094950195,8,4.78516
8,par,0.001397,2094950082,2094949958,9,2.84766
8,par,0.002340,2094949890,2094949598,10,2.90625
8,built,0.000001,2094949993,2094950363,0,1.84375
90,seq,0.000003,2094950168,2094950268,0,1.85547
90,par,0.000372,2094950110,2094950305,1,2.02344
90,par,0.000547,2094949623,2094950251,2,2.87109
90,par,0.002713,2094950043,2094950136,3,4.81641
90,par,0.003450,2094949974,2094949714,4,8.72656
90,par,0.006129,2094950128,2094950167,5,14.8203
90,par,0.010228,2094950154,2094950123,6,24.8711
90,par,0.015713,2094949687,2094950043,7,32.8125
90,par,0.012654,2094949875,2094949811,8,34.7852
90,par,0.018480,2094949935,2094950114,9,30.832
90,par,0.014324,2094949792,2094950112,10,48.8828
90,built,0.000006,2094950169,2094950342,0,1.79688
90,seq,0.000002,2094949825,2094950249,0,1.80469
90,par,0.000970,2094949716,2094949974,1,1.83203
90,par,0.000946,2094949993,2094950251,2,2.03516
90,par,0.001937,2094950047,2094949253,3,4.78906
90,par,0.003769,2094950155,2094949281,4,8.85938
90,par,0.007312,2094950103,2094950036,5,14.8594
90,par,0.010539,2094950112,2094949941,6,22.8008
90,par,0.014589,2094949984,2094950100,7,22.7773
90,par,0.016812,2094950101,2094950086,8,30.8789
90,par,0.013221,2094950052,2094950087,9,40.7344
90,par,0.015047,2094950138,2094950143,10,28.7578
90,built,0.000008,2094950133,2094950272,0,1.75391
90,seq,0.000003,2094950169,2094950386,0,1.78906
90,par,0.000370,2094950156,2094950291,1,2.79297
90,par,0.000860,2094949992,2094950258,2,2.01953
90,par,0.001982,2094950136,2094950096,3,4.8125
90,par,0.003432,2094947762,2094950119,4,6.85156
90,par,0.007959,2094949428,2094949938,5,12.8711
90,par,0.008632,2094950072,2094949808,6,26.8516
90,par,0.015749,2094949940,2094950147,7,14.7891
90,par,0.016313,2094950117,2094950188,8,20.7305
90,par,0.015984,2094950176,2094950043,9,34.7891
90,par,0.014465,2094950170,2094950099,10,42.7539
90,built,0.000007,2094949923,2094950441,0,1.79297
90,seq,0.000003,2094949838,2094950404,0,1.78906
90,par,0.000368,2094949984,2094950254,1,1.94531
90,par,0.001273,2094949933,2094949978,2,1.98438
90,par,0.002045,2094949324,2094949679,3,4.74609
90,par,0.003631,2094949982,2094950014,4,8.85547
90,par,0.005156,2094950016,2094950100,5,14.7227
90,par,0.009309,2094950018,2094949327,6,22.793
90,par,0.015347,2094950169,2094950022,7,14.875
90,par,0.012804,2094950096,2094950132,8,40.8281
90,par,0.015090,2094949842,2094950066,9,14.9062
90,par,0.015695,2094950047,2094950018,10,16.8711
90,built,0.000008,2094950125,2094950424,0,1.80078
90,seq,0.000002,2094949384,2094950223,0,1.91016
90,par,0.000358,2094949974,2094950328,1,1.96094
90,par,0.000566,2094949767,2094950305,2,2.89062
90,par,0.002020,2094950153,2094950261,3,4.76562
90,par,0.004081,2094950153,2094949736,4,8.82812
90,par,0.006334,2094949480,2094950106,5,16.8789
90,par,0.008632,2094949594,2094949054,6,24.75
90,par,0.011608,2094949252,2094949774,7,34.8242
90,par,0.014337,2094949890,2094948827,8,18.9844
90,par,0.014335,2094948096,2094949799,9,13.1289
90,par,0.029381,2094949803,2094948511,10,22.7344
90,built,0.000008,2094949879,2094950259,0,1.79688
8500,seq,0.000456,2094949891,2094950258,0,1.88281
8500,par,0.000714,2094950163,2094950252,1,2.10156
8500,par,0.001264,2094950138,2094949892,2,2.87109
8500,par,0.002246,2094950114,2094949771,3,4.77344
8500,par,0.003849,2094949690,2094949215,4,8.80859
8500,par,0.006319,2094949792,2094950101,5,18.8125
8500,par,0.019353,2094950015,2094950087,6,32.8555
8500,par,0.025666,2094950102,2094949935,7,60.8008
8500,par,0.196400,2094950213,2094949937,8,66.9492
8500,par,0.121699,2094950162,2094948646,9,59.6836
8500,par,0.567961,2094950176,2094949706,10,101.949
8500,built,0.000826,2094950166,2094950400,0,1.98828
8500,seq,0.000453,2094950123,2094950425,0,1.94141
8500,par,0.000734,2094950029,2094950445,1,2.06641
8500,par,0.000911,2094950099,2094950245,2,2.87109
8500,par,0.002089,2094950032,2094949484,3,2.72656
8500,par,0.003938,2094950023,2094949963,4,8.78906
8500,par,0.007886,2094950019,2094950098,5,16.7305
8500,par,0.014920,2094950030,2094949916,6,32.8125
8500,par,0.027145,2094950109,2094950096,7,56.8047
8500,par,0.141872,2094950166,2094950053,8,58.8477
8500,par,0.076155,2094950000,2094949956,9,188.863
8500,par,0.159575,2094950195,2094949832,10,214.895
8500,built,0.000828,2094950169,2094950321,0,1.875
8500,seq,0.000453,2094950164,2094950368,0,1.98828
8500,par,0.001352,2094950056,2094950293,1,2.07812
8500,par,0.000965,2094949990,2094950278,2,2.16016
8500,par,0.003343,2094950065,2094949076,3,4.67969
8500,par,0.003510,2094950061,2094950217,4,8.76953
8500,par,0.007851,2094949878,2094949725,5,10.7227
8500,par,0.014679,2094950033,2094950028,6,36.8086
8500,par,0.022102,2094949905,2094950103,7,40.7812
8500,par,0.040526,2094949953,2094949145,8,114.754
8500,par,0.075083,2094950161,2094950122,9,63.6523
8500,par,0.121240,2094949945,2094949733,10,138.836
8500,built,0.000821,2094950129,2094950178,0,1.92969
8500,seq,0.000454,2094950261,2094950234,0,1.90625
8500,par,0.000715,2094950195,2094950422,1,2.07812
8500,par,0.001264,2094950180,2094949570,2,2.87109
8500,par,0.002309,2094950056,2094949906,3,4.83203
8500,par,0.003568,2094949772,2094950099,4,8.75
8500,par,0.006501,2094949927,2094950153,5,16.7852
8500,par,0.015339,2094949819,2094949852,6,34.8984
8500,par,0.026436,2094950150,2094950112,7,40.8008
8500,par,0.050720,2094949999,2094949910,8,74.8281
8500,par,0.093066,2094950121,2094950038,9,168.75
8500,par,0.133283,2094950040,2094949977,10,83.5898
8500,built,0.000834,2094950147,2094950299,0,1.87109
8500,seq,0.000452,2094949999,2094950517,0,1.98047
8500,par,0.000709,2094950149,2094950167,1,2.07031
8500,par,0.001456,2094950055,2094950310,2,2.80859
8500,par,0.002213,2094949975,2094949501,3,4.75391
8500,par,0.003524,2094950122,2094950036,4,8.85156
8500,par,0.007618,2094950070,2094949762,5,16.8477
8500,par,0.010897,2094950175,2094949968,6,32.7891
8500,par,0.029589,2094950159,2094950060,7,54.8438
8500,par,0.059139,2094949797,2094948573,8,86.8242
8500,par,0.195707,2094950229,2094950145,9,178.742
